run_id,prompt_id,language,variant_type,base_prompt,response_tokens,timestamp
run_20260316T175410_eb5c4a5b,94,hi,instruction,who has been the youngest president of indian national congress,64.0,2026-03-16T18:14:05.014325+00:00
run_20260316T175410_eb5c4a5b,94,hi,context,who has been the youngest president of indian national congress,64.0,2026-03-16T18:14:05.832889+00:00
run_20260316T175410_eb5c4a5b,94,hi,short,who has been the youngest president of indian national congress,64.0,2026-03-16T18:14:06.658468+00:00
run_20260316T175410_eb5c4a5b,95,hi,base,who plays the english teacher in the fosters,64.0,2026-03-16T18:14:07.470248+00:00
run_20260316T175410_eb5c4a5b,95,hi,paraphrase,who plays the english teacher in the fosters,59.0,2026-03-16T18:14:08.255710+00:00
run_20260316T175410_eb5c4a5b,95,hi,instruction,who plays the english teacher in the fosters,64.0,2026-03-16T18:14:09.068477+00:00
run_20260316T175410_eb5c4a5b,95,hi,context,who plays the english teacher in the fosters,60.0,2026-03-16T18:14:09.881521+00:00
run_20260316T175410_eb5c4a5b,95,hi,short,who plays the english teacher in the fosters,64.0,2026-03-16T18:14:10.692351+00:00
run_20260316T175410_eb5c4a5b,96,hi,base,who wrote the book fifty shades of grey,64.0,2026-03-16T18:14:11.512046+00:00
run_20260316T175410_eb5c4a5b,96,hi,paraphrase,who wrote the book fifty shades of grey,64.0,2026-03-16T18:14:12.318756+00:00
run_20260316T175410_eb5c4a5b,96,hi,instruction,who wrote the book fifty shades of grey,64.0,2026-03-16T18:14:13.132999+00:00
run_20260316T175410_eb5c4a5b,96,hi,context,who wrote the book fifty shades of grey,64.0,2026-03-16T18:14:13.951107+00:00
run_20260316T175410_eb5c4a5b,96,hi,short,who wrote the book fifty shades of grey,64.0,2026-03-16T18:14:14.772143+00:00
run_20260316T175410_eb5c4a5b,97,hi,base,who has the most money in the nba,64.0,2026-03-16T18:14:15.642786+00:00
run_20260316T175410_eb5c4a5b,97,hi,paraphrase,who has the most money in the nba,64.0,2026-03-16T18:14:16.462131+00:00
run_20260316T175410_eb5c4a5b,97,hi,instruction,who has the most money in the nba,64.0,2026-03-16T18:14:17.290737+00:00
run_20260316T175410_eb5c4a5b,97,hi,context,who has the most money in the nba,64.0,2026-03-16T18:14:18.109113+00:00
run_20260316T175410_eb5c4a5b,97,hi,short,who has the most money in the nba,64.0,2026-03-16T18:14:18.924549+00:00
run_20260316T175410_eb5c4a5b,98,hi,base,who wrote the song i'm so glad,64.0,2026-03-16T18:14:19.744080+00:00
run_20260316T175410_eb5c4a5b,98,hi,paraphrase,who wrote the song i'm so glad,64.0,2026-03-16T18:14:20.557770+00:00
run_20260316T175410_eb5c4a5b,98,hi,instruction,who wrote the song i'm so glad,64.0,2026-03-16T18:14:21.376217+00:00
run_20260316T175410_eb5c4a5b,98,hi,context,who wrote the song i'm so glad,64.0,2026-03-16T18:14:22.182028+00:00
run_20260316T175410_eb5c4a5b,98,hi,short,who wrote the song i'm so glad,64.0,2026-03-16T18:14:22.985793+00:00
run_20260316T175410_eb5c4a5b,99,hi,base,how do you find the volume of a container,64.0,2026-03-16T18:14:23.805217+00:00
run_20260316T175410_eb5c4a5b,99,hi,paraphrase,how do you find the volume of a container,64.0,2026-03-16T18:14:24.607157+00:00
run_20260316T175410_eb5c4a5b,99,hi,instruction,how do you find the volume of a container,64.0,2026-03-16T18:14:25.412908+00:00
run_20260316T175410_eb5c4a5b,99,hi,context,how do you find the volume of a container,64.0,2026-03-16T18:14:26.229965+00:00
run_20260316T175410_eb5c4a5b,99,hi,short,how do you find the volume of a container,64.0,2026-03-16T18:14:27.035039+00:00
run_20260316T175410_eb5c4a5b,0,ar,base,what is the net worth of universal studios,64.0,2026-03-16T18:14:27.853272+00:00
run_20260316T175410_eb5c4a5b,0,ar,paraphrase,what is the net worth of universal studios,64.0,2026-03-16T18:14:28.674800+00:00
run_20260316T175410_eb5c4a5b,0,ar,instruction,what is the net worth of universal studios,64.0,2026-03-16T18:14:29.498535+00:00
run_20260316T175410_eb5c4a5b,0,ar,context,what is the net worth of universal studios,64.0,2026-03-16T18:14:30.324161+00:00
run_20260316T175410_eb5c4a5b,0,ar,short,what is the net worth of universal studios,64.0,2026-03-16T18:14:31.142639+00:00
run_20260316T175410_eb5c4a5b,1,ar,base,when did the uk join the european union,64.0,2026-03-16T18:14:31.970523+00:00
run_20260316T175410_eb5c4a5b,1,ar,paraphrase,when did the uk join the european union,64.0,2026-03-16T18:14:32.784679+00:00
run_20260316T175410_eb5c4a5b,1,ar,instruction,when did the uk join the european union,64.0,2026-03-16T18:14:33.599628+00:00
run_20260316T175410_eb5c4a5b,1,ar,context,when did the uk join the european union,64.0,2026-03-16T18:14:34.414746+00:00
run_20260316T175410_eb5c4a5b,1,ar,short,when did the uk join the european union,64.0,2026-03-16T18:14:35.221724+00:00
run_20260316T175410_eb5c4a5b,2,ar,base,dams on the missouri river in south dakota,64.0,2026-03-16T18:14:36.033804+00:00
run_20260316T175410_eb5c4a5b,2,ar,paraphrase,dams on the missouri river in south dakota,64.0,2026-03-16T18:14:36.841443+00:00
run_20260316T175410_eb5c4a5b,2,ar,instruction,dams on the missouri river in south dakota,64.0,2026-03-16T18:14:37.649715+00:00
run_20260316T175410_eb5c4a5b,2,ar,context,dams on the missouri river in south dakota,64.0,2026-03-16T18:14:38.468011+00:00
run_20260316T175410_eb5c4a5b,2,ar,short,dams on the missouri river in south dakota,64.0,2026-03-16T18:14:39.272651+00:00
run_20260316T175410_eb5c4a5b,3,ar,base,who sings hot time summer in the city,47.0,2026-03-16T18:14:39.994318+00:00
run_20260316T175410_eb5c4a5b,3,ar,paraphrase,who sings hot time summer in the city,64.0,2026-03-16T18:14:40.802263+00:00
run_20260316T175410_eb5c4a5b,3,ar,instruction,who sings hot time summer in the city,51.0,2026-03-16T18:14:41.518311+00:00
run_20260316T175410_eb5c4a5b,3,ar,context,who sings hot time summer in the city,38.0,2026-03-16T18:14:42.147994+00:00
run_20260316T175410_eb5c4a5b,3,ar,short,who sings hot time summer in the city,48.0,2026-03-16T18:14:42.855073+00:00
run_20260316T175410_eb5c4a5b,4,ar,base,who sings i just can't get enough,64.0,2026-03-16T18:14:43.692427+00:00
run_20260316T175410_eb5c4a5b,4,ar,paraphrase,who sings i just can't get enough,64.0,2026-03-16T18:14:44.508735+00:00
run_20260316T175410_eb5c4a5b,4,ar,instruction,who sings i just can't get enough,63.0,2026-03-16T18:14:45.319536+00:00
run_20260316T175410_eb5c4a5b,4,ar,context,who sings i just can't get enough,34.0,2026-03-16T18:14:45.929215+00:00
run_20260316T175410_eb5c4a5b,4,ar,short,who sings i just can't get enough,61.0,2026-03-16T18:14:46.750127+00:00
run_20260316T175410_eb5c4a5b,5,ar,base,who sings the song some like it hot,64.0,2026-03-16T18:14:47.565666+00:00
run_20260316T175410_eb5c4a5b,5,ar,paraphrase,who sings the song some like it hot,50.0,2026-03-16T18:14:48.281305+00:00
run_20260316T175410_eb5c4a5b,5,ar,instruction,who sings the song some like it hot,64.0,2026-03-16T18:14:49.093984+00:00
run_20260316T175410_eb5c4a5b,5,ar,context,who sings the song some like it hot,35.0,2026-03-16T18:14:49.729229+00:00
run_20260316T175410_eb5c4a5b,5,ar,short,who sings the song some like it hot,64.0,2026-03-16T18:14:50.551105+00:00
run_20260316T175410_eb5c4a5b,6,ar,base,who said you can't handle the truth,64.0,2026-03-16T18:14:51.359660+00:00
run_20260316T175410_eb5c4a5b,6,ar,paraphrase,who said you can't handle the truth,64.0,2026-03-16T18:14:52.171446+00:00
run_20260316T175410_eb5c4a5b,6,ar,instruction,who said you can't handle the truth,64.0,2026-03-16T18:14:52.989904+00:00
run_20260316T175410_eb5c4a5b,6,ar,context,who said you can't handle the truth,64.0,2026-03-16T18:14:53.806686+00:00
run_20260316T175410_eb5c4a5b,6,ar,short,who said you can't handle the truth,64.0,2026-03-16T18:14:54.612062+00:00
run_20260316T175410_eb5c4a5b,7,ar,base,who is the character edward scissorhands based on,64.0,2026-03-16T18:14:55.421777+00:00
run_20260316T175410_eb5c4a5b,7,ar,paraphrase,who is the character edward scissorhands based on,64.0,2026-03-16T18:14:56.232784+00:00
run_20260316T175410_eb5c4a5b,7,ar,instruction,who is the character edward scissorhands based on,64.0,2026-03-16T18:14:57.043838+00:00
run_20260316T175410_eb5c4a5b,7,ar,context,who is the character edward scissorhands based on,64.0,2026-03-16T18:14:57.860071+00:00
run_20260316T175410_eb5c4a5b,7,ar,short,who is the character edward scissorhands based on,64.0,2026-03-16T18:14:58.695707+00:00
run_20260316T175410_eb5c4a5b,8,ar,base,how many laps are in the indy 500,64.0,2026-03-16T18:14:59.514168+00:00
run_20260316T175410_eb5c4a5b,8,ar,paraphrase,how many laps are in the indy 500,64.0,2026-03-16T18:15:00.326171+00:00
run_20260316T175410_eb5c4a5b,8,ar,instruction,how many laps are in the indy 500,64.0,2026-03-16T18:15:01.150406+00:00
run_20260316T175410_eb5c4a5b,8,ar,context,how many laps are in the indy 500,30.0,2026-03-16T18:15:01.747099+00:00
run_20260316T175410_eb5c4a5b,8,ar,short,how many laps are in the indy 500,64.0,2026-03-16T18:15:02.560292+00:00
run_20260316T175410_eb5c4a5b,9,ar,base,when does the winner of the alabama senate race take office,64.0,2026-03-16T18:15:03.380701+00:00
run_20260316T175410_eb5c4a5b,9,ar,paraphrase,when does the winner of the alabama senate race take office,64.0,2026-03-16T18:15:04.194602+00:00
run_20260316T175410_eb5c4a5b,9,ar,instruction,when does the winner of the alabama senate race take office,64.0,2026-03-16T18:15:05.029504+00:00
run_20260316T175410_eb5c4a5b,9,ar,context,when does the winner of the alabama senate race take office,64.0,2026-03-16T18:15:05.841260+00:00
run_20260316T175410_eb5c4a5b,9,ar,short,when does the winner of the alabama senate race take office,64.0,2026-03-16T18:15:06.659520+00:00
run_20260316T175410_eb5c4a5b,10,ar,base,when does clay get killed on sons of anarchy,64.0,2026-03-16T18:15:07.463409+00:00
run_20260316T175410_eb5c4a5b,10,ar,paraphrase,when does clay get killed on sons of anarchy,64.0,2026-03-16T18:15:08.278381+00:00
run_20260316T175410_eb5c4a5b,10,ar,instruction,when does clay get killed on sons of anarchy,64.0,2026-03-16T18:15:09.088352+00:00
run_20260316T175410_eb5c4a5b,10,ar,context,when does clay get killed on sons of anarchy,64.0,2026-03-16T18:15:09.895680+00:00
run_20260316T175410_eb5c4a5b,10,ar,short,when does clay get killed on sons of anarchy,64.0,2026-03-16T18:15:10.706767+00:00
run_20260316T175410_eb5c4a5b,11,ar,base,who played guitar on the monkees song valerie,64.0,2026-03-16T18:15:11.535994+00:00
run_20260316T175410_eb5c4a5b,11,ar,paraphrase,who played guitar on the monkees song valerie,64.0,2026-03-16T18:15:12.343288+00:00
run_20260316T175410_eb5c4a5b,11,ar,instruction,who played guitar on the monkees song valerie,64.0,2026-03-16T18:15:13.164697+00:00
run_20260316T175410_eb5c4a5b,11,ar,context,who played guitar on the monkees song valerie,64.0,2026-03-16T18:15:13.969632+00:00
run_20260316T175410_eb5c4a5b,11,ar,short,who played guitar on the monkees song valerie,64.0,2026-03-16T18:15:14.780043+00:00
run_20260316T175410_eb5c4a5b,12,ar,base,who sang the original version of red red wine,64.0,2026-03-16T18:15:15.597756+00:00
run_20260316T175410_eb5c4a5b,12,ar,paraphrase,who sang the original version of red red wine,64.0,2026-03-16T18:15:16.400479+00:00
run_20260316T175410_eb5c4a5b,12,ar,instruction,who sang the original version of red red wine,64.0,2026-03-16T18:15:17.213477+00:00
run_20260316T175410_eb5c4a5b,12,ar,context,who sang the original version of red red wine,64.0,2026-03-16T18:15:18.022007+00:00
run_20260316T175410_eb5c4a5b,12,ar,short,who sang the original version of red red wine,64.0,2026-03-16T18:15:18.833952+00:00
run_20260316T175410_eb5c4a5b,13,ar,base,who's face is on the $500 bill,60.0,2026-03-16T18:15:19.618115+00:00
run_20260316T175410_eb5c4a5b,13,ar,paraphrase,who's face is on the $500 bill,42.0,2026-03-16T18:15:20.280430+00:00
run_20260316T175410_eb5c4a5b,13,ar,instruction,who's face is on the $500 bill,64.0,2026-03-16T18:15:21.092379+00:00
run_20260316T175410_eb5c4a5b,13,ar,context,who's face is on the $500 bill,63.0,2026-03-16T18:15:21.891408+00:00
run_20260316T175410_eb5c4a5b,13,ar,short,who's face is on the $500 bill,34.0,2026-03-16T18:15:22.509164+00:00
run_20260316T175410_eb5c4a5b,14,ar,base,who has the most hat tricks in champions league,64.0,2026-03-16T18:15:23.325545+00:00
run_20260316T175410_eb5c4a5b,14,ar,paraphrase,who has the most hat tricks in champions league,64.0,2026-03-16T18:15:24.142912+00:00
run_20260316T175410_eb5c4a5b,14,ar,instruction,who has the most hat tricks in champions league,64.0,2026-03-16T18:15:24.955852+00:00
run_20260316T175410_eb5c4a5b,14,ar,context,who has the most hat tricks in champions league,64.0,2026-03-16T18:15:25.772160+00:00
run_20260316T175410_eb5c4a5b,14,ar,short,who has the most hat tricks in champions league,64.0,2026-03-16T18:15:26.588262+00:00
run_20260316T175410_eb5c4a5b,15,ar,base,when does the five nights at freddy's movie come out,27.0,2026-03-16T18:15:27.145059+00:00
run_20260316T175410_eb5c4a5b,15,ar,paraphrase,when does the five nights at freddy's movie come out,64.0,2026-03-16T18:15:27.965804+00:00
run_20260316T175410_eb5c4a5b,15,ar,instruction,when does the five nights at freddy's movie come out,64.0,2026-03-16T18:15:28.790497+00:00
run_20260316T175410_eb5c4a5b,15,ar,context,when does the five nights at freddy's movie come out,32.0,2026-03-16T18:15:29.384876+00:00
run_20260316T175410_eb5c4a5b,15,ar,short,when does the five nights at freddy's movie come out,62.0,2026-03-16T18:15:30.187370+00:00
run_20260316T175410_eb5c4a5b,16,ar,base,where did the atacama desert get its name from,64.0,2026-03-16T18:15:30.992982+00:00
run_20260316T175410_eb5c4a5b,16,ar,paraphrase,where did the atacama desert get its name from,64.0,2026-03-16T18:15:31.797535+00:00
run_20260316T175410_eb5c4a5b,16,ar,instruction,where did the atacama desert get its name from,64.0,2026-03-16T18:15:32.601660+00:00
run_20260316T175410_eb5c4a5b,16,ar,context,where did the atacama desert get its name from,64.0,2026-03-16T18:15:33.417027+00:00
run_20260316T175410_eb5c4a5b,16,ar,short,where did the atacama desert get its name from,64.0,2026-03-16T18:15:34.221187+00:00
run_20260316T175410_eb5c4a5b,17,ar,base,what song was number one on august 30 1998,52.0,2026-03-16T18:15:34.943269+00:00
run_20260316T175410_eb5c4a5b,17,ar,paraphrase,what song was number one on august 30 1998,64.0,2026-03-16T18:15:35.751428+00:00
run_20260316T175410_eb5c4a5b,17,ar,instruction,what song was number one on august 30 1998,64.0,2026-03-16T18:15:36.559129+00:00
run_20260316T175410_eb5c4a5b,17,ar,context,what song was number one on august 30 1998,51.0,2026-03-16T18:15:37.270622+00:00
run_20260316T175410_eb5c4a5b,17,ar,short,what song was number one on august 30 1998,50.0,2026-03-16T18:15:37.989882+00:00
run_20260316T175410_eb5c4a5b,18,ar,base,who sang splish splash i was taking a bath,62.0,2026-03-16T18:15:38.785468+00:00
run_20260316T175410_eb5c4a5b,18,ar,paraphrase,who sang splish splash i was taking a bath,64.0,2026-03-16T18:15:39.602084+00:00
run_20260316T175410_eb5c4a5b,18,ar,instruction,who sang splish splash i was taking a bath,64.0,2026-03-16T18:15:40.419044+00:00
run_20260316T175410_eb5c4a5b,18,ar,context,who sang splish splash i was taking a bath,64.0,2026-03-16T18:15:41.237281+00:00
run_20260316T175410_eb5c4a5b,18,ar,short,who sang splish splash i was taking a bath,64.0,2026-03-16T18:15:42.075645+00:00
run_20260316T175410_eb5c4a5b,19,ar,base,has a host team ever won the memorial cup,64.0,2026-03-16T18:15:42.882957+00:00
run_20260316T175410_eb5c4a5b,19,ar,paraphrase,has a host team ever won the memorial cup,64.0,2026-03-16T18:15:43.689665+00:00
run_20260316T175410_eb5c4a5b,19,ar,instruction,has a host team ever won the memorial cup,64.0,2026-03-16T18:15:44.506611+00:00
run_20260316T175410_eb5c4a5b,19,ar,context,has a host team ever won the memorial cup,64.0,2026-03-16T18:15:45.308453+00:00
run_20260316T175410_eb5c4a5b,19,ar,short,has a host team ever won the memorial cup,64.0,2026-03-16T18:15:46.118563+00:00
run_20260316T175410_eb5c4a5b,20,ar,base,what is the tallest ride at kings island,64.0,2026-03-16T18:15:46.932543+00:00
run_20260316T175410_eb5c4a5b,20,ar,paraphrase,what is the tallest ride at kings island,64.0,2026-03-16T18:15:47.741583+00:00
run_20260316T175410_eb5c4a5b,20,ar,instruction,what is the tallest ride at kings island,64.0,2026-03-16T18:15:48.551311+00:00
run_20260316T175410_eb5c4a5b,20,ar,context,what is the tallest ride at kings island,64.0,2026-03-16T18:15:49.361491+00:00
run_20260316T175410_eb5c4a5b,20,ar,short,what is the tallest ride at kings island,64.0,2026-03-16T18:15:50.168615+00:00
run_20260316T175410_eb5c4a5b,21,ar,base,what are the three symbols for 1 2 and 3 in the mayan number system,64.0,2026-03-16T18:15:50.996197+00:00
run_20260316T175410_eb5c4a5b,21,ar,paraphrase,what are the three symbols for 1 2 and 3 in the mayan number system,64.0,2026-03-16T18:15:51.796572+00:00
run_20260316T175410_eb5c4a5b,21,ar,instruction,what are the three symbols for 1 2 and 3 in the mayan number system,64.0,2026-03-16T18:15:52.619113+00:00
run_20260316T175410_eb5c4a5b,21,ar,context,what are the three symbols for 1 2 and 3 in the mayan number system,64.0,2026-03-16T18:15:53.422954+00:00
run_20260316T175410_eb5c4a5b,21,ar,short,what are the three symbols for 1 2 and 3 in the mayan number system,64.0,2026-03-16T18:15:54.246350+00:00
run_20260316T175410_eb5c4a5b,22,ar,base,who controls the house robots in robot wars,64.0,2026-03-16T18:15:55.062180+00:00
run_20260316T175410_eb5c4a5b,22,ar,paraphrase,who controls the house robots in robot wars,64.0,2026-03-16T18:15:55.885687+00:00
run_20260316T175410_eb5c4a5b,22,ar,instruction,who controls the house robots in robot wars,64.0,2026-03-16T18:15:56.689988+00:00
run_20260316T175410_eb5c4a5b,22,ar,context,who controls the house robots in robot wars,64.0,2026-03-16T18:15:57.500469+00:00
run_20260316T175410_eb5c4a5b,22,ar,short,who controls the house robots in robot wars,64.0,2026-03-16T18:15:58.320919+00:00
run_20260316T175410_eb5c4a5b,23,ar,base,who sang there's no business like show business,64.0,2026-03-16T18:15:59.135020+00:00
run_20260316T175410_eb5c4a5b,23,ar,paraphrase,who sang there's no business like show business,64.0,2026-03-16T18:15:59.938180+00:00
run_20260316T175410_eb5c4a5b,23,ar,instruction,who sang there's no business like show business,64.0,2026-03-16T18:16:00.765467+00:00
run_20260316T175410_eb5c4a5b,23,ar,context,who sang there's no business like show business,64.0,2026-03-16T18:16:01.571326+00:00
run_20260316T175410_eb5c4a5b,23,ar,short,who sang there's no business like show business,64.0,2026-03-16T18:16:02.381476+00:00
run_20260316T175410_eb5c4a5b,24,ar,base,who does the world war 2 memorial honor,64.0,2026-03-16T18:16:03.204754+00:00
run_20260316T175410_eb5c4a5b,24,ar,paraphrase,who does the world war 2 memorial honor,64.0,2026-03-16T18:16:04.026766+00:00
run_20260316T175410_eb5c4a5b,24,ar,instruction,who does the world war 2 memorial honor,64.0,2026-03-16T18:16:04.847934+00:00
run_20260316T175410_eb5c4a5b,24,ar,context,who does the world war 2 memorial honor,64.0,2026-03-16T18:16:05.660658+00:00
run_20260316T175410_eb5c4a5b,24,ar,short,who does the world war 2 memorial honor,64.0,2026-03-16T18:16:06.468995+00:00
run_20260316T175410_eb5c4a5b,25,ar,base,which division of the and stimulates the secretion of hormones by the adrenal medulla,64.0,2026-03-16T18:16:07.271947+00:00
run_20260316T175410_eb5c4a5b,25,ar,paraphrase,which division of the and stimulates the secretion of hormones by the adrenal medulla,64.0,2026-03-16T18:16:08.092612+00:00
run_20260316T175410_eb5c4a5b,25,ar,instruction,which division of the and stimulates the secretion of hormones by the adrenal medulla,64.0,2026-03-16T18:16:08.900102+00:00
run_20260316T175410_eb5c4a5b,25,ar,context,which division of the and stimulates the secretion of hormones by the adrenal medulla,64.0,2026-03-16T18:16:09.714118+00:00
run_20260316T175410_eb5c4a5b,25,ar,short,which division of the and stimulates the secretion of hormones by the adrenal medulla,64.0,2026-03-16T18:16:10.519090+00:00
run_20260316T175410_eb5c4a5b,26,ar,base,how many seasons of pj masks are there,64.0,2026-03-16T18:16:11.320866+00:00
run_20260316T175410_eb5c4a5b,26,ar,paraphrase,how many seasons of pj masks are there,64.0,2026-03-16T18:16:12.133062+00:00
run_20260316T175410_eb5c4a5b,26,ar,instruction,how many seasons of pj masks are there,64.0,2026-03-16T18:16:12.946001+00:00
run_20260316T175410_eb5c4a5b,26,ar,context,how many seasons of pj masks are there,64.0,2026-03-16T18:16:13.761120+00:00
run_20260316T175410_eb5c4a5b,26,ar,short,how many seasons of pj masks are there,64.0,2026-03-16T18:16:14.573351+00:00
run_20260316T175410_eb5c4a5b,27,ar,base,where is times square located in new york city,64.0,2026-03-16T18:16:15.379111+00:00
run_20260316T175410_eb5c4a5b,27,ar,paraphrase,where is times square located in new york city,64.0,2026-03-16T18:16:16.195077+00:00
run_20260316T175410_eb5c4a5b,27,ar,instruction,where is times square located in new york city,64.0,2026-03-16T18:16:17.004243+00:00
run_20260316T175410_eb5c4a5b,27,ar,context,where is times square located in new york city,64.0,2026-03-16T18:16:17.806239+00:00
run_20260316T175410_eb5c4a5b,27,ar,short,where is times square located in new york city,64.0,2026-03-16T18:16:18.611912+00:00
run_20260316T175410_eb5c4a5b,28,ar,base,how many different types of hummingbirds are there,64.0,2026-03-16T18:16:19.423145+00:00
run_20260316T175410_eb5c4a5b,28,ar,paraphrase,how many different types of hummingbirds are there,64.0,2026-03-16T18:16:20.230874+00:00
run_20260316T175410_eb5c4a5b,28,ar,instruction,how many different types of hummingbirds are there,64.0,2026-03-16T18:16:21.044223+00:00
run_20260316T175410_eb5c4a5b,28,ar,context,how many different types of hummingbirds are there,64.0,2026-03-16T18:16:21.856299+00:00
run_20260316T175410_eb5c4a5b,28,ar,short,how many different types of hummingbirds are there,64.0,2026-03-16T18:16:22.661282+00:00
run_20260316T175410_eb5c4a5b,29,ar,base,where did ice age the movie take place,64.0,2026-03-16T18:16:23.468125+00:00
run_20260316T175410_eb5c4a5b,29,ar,paraphrase,where did ice age the movie take place,64.0,2026-03-16T18:16:24.273031+00:00
run_20260316T175410_eb5c4a5b,29,ar,instruction,where did ice age the movie take place,64.0,2026-03-16T18:16:25.094199+00:00
run_20260316T175410_eb5c4a5b,29,ar,context,where did ice age the movie take place,64.0,2026-03-16T18:16:25.904751+00:00
run_20260316T175410_eb5c4a5b,29,ar,short,where did ice age the movie take place,64.0,2026-03-16T18:16:26.703642+00:00
run_20260316T175410_eb5c4a5b,30,ar,base,historical and modern relationship between france and vietnam,64.0,2026-03-16T18:16:27.521731+00:00
run_20260316T175410_eb5c4a5b,30,ar,paraphrase,historical and modern relationship between france and vietnam,64.0,2026-03-16T18:16:28.325447+00:00
run_20260316T175410_eb5c4a5b,30,ar,instruction,historical and modern relationship between france and vietnam,64.0,2026-03-16T18:16:29.137553+00:00
run_20260316T175410_eb5c4a5b,30,ar,context,historical and modern relationship between france and vietnam,64.0,2026-03-16T18:16:29.940483+00:00
run_20260316T175410_eb5c4a5b,30,ar,short,historical and modern relationship between france and vietnam,64.0,2026-03-16T18:16:30.744311+00:00
run_20260316T175410_eb5c4a5b,31,ar,base,what temperature does water boil at in fahrenheit,33.0,2026-03-16T18:16:31.349892+00:00
run_20260316T175410_eb5c4a5b,31,ar,paraphrase,what temperature does water boil at in fahrenheit,35.0,2026-03-16T18:16:31.955617+00:00
run_20260316T175410_eb5c4a5b,31,ar,instruction,what temperature does water boil at in fahrenheit,36.0,2026-03-16T18:16:32.572395+00:00
run_20260316T175410_eb5c4a5b,31,ar,context,what temperature does water boil at in fahrenheit,25.0,2026-03-16T18:16:33.121349+00:00
run_20260316T175410_eb5c4a5b,31,ar,short,what temperature does water boil at in fahrenheit,31.0,2026-03-16T18:16:33.701254+00:00
run_20260316T175410_eb5c4a5b,32,ar,base,when did the redskins win the super bowl,64.0,2026-03-16T18:16:34.511410+00:00
run_20260316T175410_eb5c4a5b,32,ar,paraphrase,when did the redskins win the super bowl,64.0,2026-03-16T18:16:35.317966+00:00
run_20260316T175410_eb5c4a5b,32,ar,instruction,when did the redskins win the super bowl,64.0,2026-03-16T18:16:36.123424+00:00
run_20260316T175410_eb5c4a5b,32,ar,context,when did the redskins win the super bowl,64.0,2026-03-16T18:16:36.942674+00:00
run_20260316T175410_eb5c4a5b,32,ar,short,when did the redskins win the super bowl,18.0,2026-03-16T18:16:37.442996+00:00
run_20260316T175410_eb5c4a5b,33,ar,base,where did the term flea market come from,64.0,2026-03-16T18:16:38.250148+00:00
run_20260316T175410_eb5c4a5b,33,ar,paraphrase,where did the term flea market come from,64.0,2026-03-16T18:16:39.052698+00:00
run_20260316T175410_eb5c4a5b,33,ar,instruction,where did the term flea market come from,64.0,2026-03-16T18:16:39.882896+00:00
run_20260316T175410_eb5c4a5b,33,ar,context,where did the term flea market come from,64.0,2026-03-16T18:16:40.714214+00:00
run_20260316T175410_eb5c4a5b,33,ar,short,where did the term flea market come from,64.0,2026-03-16T18:16:41.531675+00:00
run_20260316T175410_eb5c4a5b,34,ar,base,they're creeping up on you stephen king,48.0,2026-03-16T18:16:42.228388+00:00
run_20260316T175410_eb5c4a5b,34,ar,paraphrase,they're creeping up on you stephen king,64.0,2026-03-16T18:16:43.034882+00:00
run_20260316T175410_eb5c4a5b,34,ar,instruction,they're creeping up on you stephen king,64.0,2026-03-16T18:16:43.842608+00:00
run_20260316T175410_eb5c4a5b,34,ar,context,they're creeping up on you stephen king,58.0,2026-03-16T18:16:44.605000+00:00
run_20260316T175410_eb5c4a5b,34,ar,short,they're creeping up on you stephen king,42.0,2026-03-16T18:16:45.258024+00:00
run_20260316T175410_eb5c4a5b,35,ar,base,who sings don't forget me when i'm gone,64.0,2026-03-16T18:16:46.074202+00:00
run_20260316T175410_eb5c4a5b,35,ar,paraphrase,who sings don't forget me when i'm gone,64.0,2026-03-16T18:16:46.876893+00:00
run_20260316T175410_eb5c4a5b,35,ar,instruction,who sings don't forget me when i'm gone,64.0,2026-03-16T18:16:47.685998+00:00
run_20260316T175410_eb5c4a5b,35,ar,context,who sings don't forget me when i'm gone,64.0,2026-03-16T18:16:48.490542+00:00
run_20260316T175410_eb5c4a5b,35,ar,short,who sings don't forget me when i'm gone,64.0,2026-03-16T18:16:49.296904+00:00
run_20260316T175410_eb5c4a5b,36,ar,base,who plays rory in my babysitters a vampire,47.0,2026-03-16T18:16:50.000001+00:00
run_20260316T175410_eb5c4a5b,36,ar,paraphrase,who plays rory in my babysitters a vampire,64.0,2026-03-16T18:16:50.801978+00:00
run_20260316T175410_eb5c4a5b,36,ar,instruction,who plays rory in my babysitters a vampire,33.0,2026-03-16T18:16:51.417145+00:00
run_20260316T175410_eb5c4a5b,36,ar,context,who plays rory in my babysitters a vampire,45.0,2026-03-16T18:16:52.090088+00:00
run_20260316T175410_eb5c4a5b,36,ar,short,who plays rory in my babysitters a vampire,32.0,2026-03-16T18:16:52.673340+00:00
run_20260316T175410_eb5c4a5b,37,ar,base,when is meredith going to have her baby,46.0,2026-03-16T18:16:53.369904+00:00
run_20260316T175410_eb5c4a5b,37,ar,paraphrase,when is meredith going to have her baby,64.0,2026-03-16T18:16:54.182018+00:00
run_20260316T175410_eb5c4a5b,37,ar,instruction,when is meredith going to have her baby,64.0,2026-03-16T18:16:54.987014+00:00
run_20260316T175410_eb5c4a5b,37,ar,context,when is meredith going to have her baby,29.0,2026-03-16T18:16:55.567664+00:00
run_20260316T175410_eb5c4a5b,37,ar,short,when is meredith going to have her baby,29.0,2026-03-16T18:16:56.136898+00:00
